Start,End,Open,High,Low,Close,Volume,Market Cap
2025-02-26,2025-02-27,0.9999063775327536,0.999914896078479,0.9996164462407678,0.9998546274751899,12889738125.189234,56219087676.71517
2025-02-25,2025-02-26,0.9998956834841296,0.9999094778688837,0.9998060986751538,0.9998906582369835,14662181359.174883,56479112387.04569
2025-02-24,2025-02-25,0.9999858022771508,1.0000002272632442,0.9998057649741737,0.9998927030575774,6246172491.7901535,57121723363.56615
2025-02-23,2025-02-24,0.999991852260813,0.999998886006028,0.99989938296161,0.9999010144041786,4266042677.7792845,57086115610.90671
2025-02-22,2025-02-23,0.9998956472630667,1.000002411814298,0.9998956472630667,0.9999914726514778,8239242839.529842,57145090923.41662
2025-02-21,2025-02-22,0.9998900090938321,0.9998957797734006,0.9997994586816095,0.9998819934897895,6613613930.740357,56334123099.08152
2025-02-20,2025-02-21,0.9998947586219473,0.9999176976984464,0.9998139368762655,0.9998418557327282,6278936259.470995,56267728951.5989
2025-02-19,2025-02-20,0.9998998000261259,0.9999633331009169,0.9998083967346098,0.9999065246181209,6431052489.069251,56248730016.80924
2025-02-18,2025-02-19,0.9999012750559486,0.9999018377760944,0.999803951209154,0.9998269756736682,6528697312.380817,56428536663.77324
2025-02-17,2025-02-18,0.9998988270514215,0.9999978421138255,0.9998956195574809,0.9999165586079669,5129077836.842892,56450599154.39444
2025-02-16,2025-02-17,0.9999838579020802,0.9999967243401098,0.99988696997567,0.9998990884244451,3196079235.7585793,56430649416.66066
2025-02-15,2025-02-16,0.9998981642047411,1,0.9998981642047411,0.999943573079155,7326144921.756068,56349276750.5575
2025-02-14,2025-02-15,0.999925805343514,1.0000023011051633,0.9998032027838976,0.9999017590472449,6569096422.233502,56152500172.46986
2025-02-13,2025-02-14,0.999901257894012,0.9999950171588269,0.999842245527542,0.9999313013149266,7892482664.395209,56063735936.34282
2025-02-12,2025-02-13,0.9999016074672601,0.9999974700418618,0.9998996415737317,0.9999038943084256,6053391543.483784,56057180979.568184
2025-02-11,2025-02-12,0.9998962464717155,0.9999976003810511,0.9998962464717155,0.9999667317274857,5469344986.793287,56282427457.627205
2025-02-10,2025-02-11,0.9999973517132172,1.000002538768076,0.9999025332832981,0.9999936964363221,7191004549.807508,56293304111.40718
2025-02-09,2025-02-10,0.9999909558426567,1.0000003939133584,0.9998990778309885,0.9999367675102149,5695001742.827758,56110917638.67735
